private 	459	12951704	5063676	[782856, 267266, 1446815, 3000998, 1545115, 2431145, 3001279, 992665, 2113849, 2207288, 4171043, 4776661, 1797509, 3916954, 2142210, 3675802, 2027572, 2728834, 3811980, 4844286, 4963441, 8251, 1617955, 4984304, 2075743, 2399717, 160449, 2118372, 3563262, 4332683, 3270138, 4695690, 783428, 2730491, 1706702, 3702881, 3849571, 332760, 1226611, 4592804, 2164290, 2320580, 452973, 2117584, 3577414, 2206544, 1695338, 3746125, 1543394, 2429520, 774130, 1740771, 4634303, 4111299, 3669961]
private 	398	13345081	5063676	[782856, 267266, 1446815, 3000998, 1545115, 2431145, 3001279, 992665, 2113849, 2207288, 4171043, 4776661, 1797509, 3916954, 2142210, 3675802, 2027572, 2728834, 3811980, 4844286, 4963441, 8251, 1617955, 4984304, 2075743, 2399717, 160449, 2118372, 3563262, 4332683, 3270138, 4695690, 783428, 2730491, 1706702, 3702881, 3849571, 332760, 1226611, 4592804, 2164290, 2320580, 452973, 2117584, 3577414, 2206544, 1695338, 3746125, 1543394, 2429520, 774130, 1740771, 4634303, 4111299, 3669961]
fair a ho	492	13317333	5063676	[11008, 4396918]
fair a ho	418	13868291	5063676	[11008, 4396918]
fair a ho	471	14359694	5063676	[11008, 4396918]
fair a ho	481	13811157	5063676	[11008, 4396918]
fair a ho	517	13873692	5063676	[11008, 4396918]
fair a ho	455	13893783	5063676	[11008, 4396918]
private wi	460	13057102	5063676	[2730491, 2320580, 8251, 1617955]
private wi	463	13896601	5063676	[2730491, 2320580, 8251, 1617955]
private wi	609	14751192	5063676	[2730491, 2320580, 8251, 1617955]
private wi	506	13875893	5063676	[2730491, 2320580, 8251, 1617955]
private wi	540	13833486	5063676	[2730491, 2320580, 8251, 1617955]
private wi	496	13556920	5063676	[2730491, 2320580, 8251, 1617955]
nature hath	465	14848433	5063676	[4736506, 9677]
nature hath	352	18274373	5063676	[4736506, 9677]
nature hath	823	16015572	5063676	[4736506, 9677]
nature hath	546	15750820	5063676	[4736506, 9677]
nature hath	530	15438059	5063676	[4736506, 9677]
nature hath	448	15799479	5063676	[4736506, 9677]
fair a house	534	13682049	5063676	[11008, 4396918]
fair a house	385	13316576	5063676	[11008, 4396918]
fair a house	485	13471768	5063676	[11008, 4396918]
fair a house	470	15575430	5063676	[11008, 4396918]
fair a house	1006	14333995	5063676	[11008, 4396918]
fair a house	777	15074035	5063676	[11008, 4396918]
and checked e	784	17169228	5063676	[12120]
and checked e	546	16675212	5063676	[12120]
and checked e	487	16669435	5063676	[12120]
and checked e	424	19650535	5063676	[12120]
and checked e	1014	17159774	5063676	[12120]
and checked e	572	16857141	5063676	[12120]
war shall stat	620	14210350	5063676	[37821]
war shall stat	560	14033273	5063676	[37821]
war shall stat	560	14021208	5063676	[37821]
war shall stat	535	13716573	5063676	[37821]
war shall stat	604	13431806	5063676	[37821]
war shall stat	526	13264236	5063676	[37821]
see again, and 	570	17130559	5063676	[38541]
see again, and 	964	16228305	5063676	[38541]
see again, and 	576	15954791	5063676	[38541]
see again, and 	500	15477767	5063676	[38541]
see again, and 	3214	15095547	5063676	[38541]
see again, and 	767	15934639	5063676	[38541]
absence of your 	558	16605124	5063676	[3082844, 1246990, 39806, 3704231]
absence of your 	559	16688056	5063676	[3082844, 1246990, 39806, 3704231]
absence of your 	922	18370182	5063676	[3082844, 1246990, 39806, 3704231]
absence of your 	899	16471575	5063676	[3082844, 1246990, 39806, 3704231]
absence of your 	577	17697206	5063676	[3082844, 1246990, 39806, 3704231]
absence of your 	876	16896545	5063676	[3082844, 1246990, 39806, 3704231]
rarities of natur	1132	15910926	5063805	[41266]
rarities of natur	618	16161163	5063805	[41266]
rarities of natur	968	16346821	5063805	[41266]
rarities of natur	551	15681832	5063805	[41266]
rarities of natur	594	16957392	5063805	[41266]
rarities of natur	1261	16515626	5063805	[41266]
that writes of you	867	18183627	5064637	[56246]
that writes of you	628	17343355	5064637	[56246]
that writes of you	700	19357892	5064637	[56246]
that writes of you	1186	17787841	5064637	[56246]
that writes of you	612	17701103	5064637	[56246]
that writes of you	594	17872686	5064637	[56246]
his spirit, by spir	596	15961916	5063676	[57478]
his spirit, by spir	478	15524224	5063676	[57478]
his spirit, by spir	522	15905443	5063676	[57478]
his spirit, by spir	471	15249683	5063676	[57478]
his spirit, by spir	425	15571125	5063676	[57478]
his spirit, by spir	593	16482988	5063676	[57478]
faults concealed, wh	869	13694076	5063676	[58839]
faults concealed, wh	538	14758950	5063676	[58839]
faults concealed, wh	932	15924910	5063676	[58839]
faults concealed, wh	959	15221811	5063676	[58839]
faults concealed, wh	666	14215001	5063676	[58839]
faults concealed, wh	541	13809861	5063676	[58839]
Kind is	328	13523012	5063676	[69704]
Kind is	435	12837245	5063676	[69704]
Kind is	411	13871075	5063676	[69704]
Kind is	1550	17251295	5063676	[69704]
Kind is	751	13601204	5063676	[69704]
Kind is	439	12855490	5063676	[69704]
In prais	456	13331528	5063676	[665194, 1264755, 70295, 4837412, 288251]
In prais	428	13493816	5063676	[665194, 1264755, 70295, 4837412, 288251]
In prais	453	14839678	5063676	[665194, 1264755, 70295, 4837412, 288251]
In prais	710	15688908	5063676	[665194, 1264755, 70295, 4837412, 288251]
In prais	899	14294685	5063676	[665194, 1264755, 70295, 4837412, 288251]
In prais	498	14967425	5063676	[665194, 1264755, 70295, 4837412, 288251]
Still con	2546	14657362	5063676	[69744, 3767954]
Still con	755	13823187	5063676	[69744, 3767954]
Still con	405	13363838	5063676	[69744, 3767954]
Still con	457	13448134	5063676	[69744, 3767954]
Still con	464	13369542	5063676	[69744, 3767954]
Still con	421	14007863	5063676	[69744, 3767954]
Now with t	508	13851412	5063676	[71150]
Now with t	346	13134447	5063676	[71150]
Now with t	336	13188559	5063676	[71150]
Now with t	478	12861001	5063676	[71150]
Now with t	450	15572333	5063676	[71150]
Now with t	863	13556561	5063676	[71150]
That is my 	543	13829887	5063676	[1938620, 72274, 1474945, 869957, 3146777, 2228415, 926304]
That is my 	464	13412545	5063676	[1938620, 72274, 1474945, 869957, 3146777, 2228415, 926304]
That is my 	401	13097629	5063676	[1938620, 72274, 1474945, 869957, 3146777, 2228415, 926304]
That is my 	439	13370499	5063676	[1938620, 72274, 1474945, 869957, 3146777, 2228415, 926304]
That is my 	483	13224105	5063676	[1938620, 72274, 1474945, 869957, 3146777, 2228415, 926304]
That is my 	428	14229230	5063676	[1938620, 72274, 1474945, 869957, 3146777, 2228415, 926304]
A god in lov	409	13404716	5063676	[73207]
A god in lov	491	13549566	5063676	[73207]
A god in lov	495	13292769	5063676	[73207]
A god in lov	443	12834226	5063676	[73207]
A god in lov	447	12730775	5063676	[73207]
A god in lov	369	13848551	5063676	[73207]
Whilst like a	571	15736482	5063676	[73706, 990657]
Whilst like a	991	13680507	5063676	[73706, 990657]
Whilst like a	838	13256896	5063676	[73706, 990657]
Whilst like a	564	13323999	5063676	[73706, 990657]
Whilst like a	467	13744719	5063676	[73706, 990657]
Whilst like a	1649	17100595	5063676	[73706, 990657]
To make of mon	665	13504099	5063676	[75439]
To make of mon	570	13273353	5063676	[75439]
To make of mon	515	12619309	5063676	[75439]
To make of mon	414	12626065	5063676	[75439]
To make of mon	18798	12964304	5063676	[75439]
To make of mon	474	13537136	5063676	[75439]
But reckoning t	1258	13899623	5063676	[76085]
But reckoning t	971	13588276	5063676	[76085]
But reckoning t	562	12916442	5063676	[76085]
But reckoning t	545	13051660	5063676	[76085]
But reckoning t	489	13234780	5063676	[76085]
But reckoning t	575	13476427	5063676	[76085]
It is the star t	450	13476286	5063676	[76794]
It is the star t	512	13164153	5063676	[76794]
It is the star t	408	13262876	5063676	[76794]
It is the star t	396	12662575	5063676	[76794]
It is the star t	667	13154963	5063676	[76794]
It is the star t	500	13160403	5063676	[76794]
To bitter sauces 	457	12891231	5063676	[78014]
To bitter sauces 	506	13274407	5063676	[78014]
To bitter sauces 	498	13346599	5063676	[78014]
To bitter sauces 	555	12798304	5063676	[78014]
To bitter sauces 	3320	12758170	5063676	[78014]
To bitter sauces 	449	12690498	5063676	[78014]
For which the peop	546	12795352	5063676	[708586, 3721766]
For which the peop	547	13127819	5063676	[708586, 3721766]
For which the peop	551	13203611	5063676	[708586, 3721766]
For which the peop	516	12913616	5063676	[708586, 3721766]
For which the peop	538	13184561	5063676	[708586, 3721766]
For which the peop	541	13043249	5063676	[708586, 3721766]
I' th' plain way of	515	13333140	5063676	[708988]
I' th' plain way of	537	13580797	5063676	[708988]
I' th' plain way of	570	13800046	5063676	[708988]
I' th' plain way of	580	16614949	5063676	[708988]
I' th' plain way of	1044	14040009	5063676	[708988]
I' th' plain way of	817	13854560	5063676	[708988]
Which we ourselves h	560	13654505	5063676	[709497]
Which we ourselves h	603	13312620	5063676	[709497]
Which we ourselves h	542	13695683	5063676	[709497]
Which we ourselves h	560	13711085	5063676	[709497]
Which we ourselves h	546	13192185	5063676	[709497]
Which we ourselves h	550	13157680	5063676	[709497]
All cau	502	13810632	5063676	[712554, 2823928, 2755283]
All cau	845	13565543	5063676	[712554, 2823928, 2755283]
All cau	712	13703668	5063676	[712554, 2823928, 2755283]
All cau	741	13208632	5063676	[712554, 2823928, 2755283]
All cau	682	13681433	5063676	[712554, 2823928, 2755283]
All cau	429	13735309	5063676	[712554, 2823928, 2755283]
The natu	458	17955437	5063676	[2596215, 2913228, 2085546, 2384289, 2870045, 4754607, 1255947, 245050, 865622, 1001907, 712884, 220812]
The natu	668	13993893	5063676	[2596215, 2913228, 2085546, 2384289, 2870045, 4754607, 1255947, 245050, 865622, 1001907, 712884, 220812]
The natu	587	13842660	5063676	[2596215, 2913228, 2085546, 2384289, 2870045, 4754607, 1255947, 245050, 865622, 1001907, 712884, 220812]
The natu	379	13808211	5063676	[2596215, 2913228, 2085546, 2384289, 2870045, 4754607, 1255947, 245050, 865622, 1001907, 712884, 220812]
The natu	420	13742416	5063676	[2596215, 2913228, 2085546, 2384289, 2870045, 4754607, 1255947, 245050, 865622, 1001907, 712884, 220812]
The natu	403	13791956	5063676	[2596215, 2913228, 2085546, 2384289, 2870045, 4754607, 1255947, 245050, 865622, 1001907, 712884, 220812]
Cannot co	3177	13047907	5063676	[3092654, 713367]
Cannot co	380	13264981	5063676	[3092654, 713367]
Cannot co	368	13113802	5063676	[3092654, 713367]
Cannot co	395	13204285	5063676	[3092654, 713367]
Cannot co	333	13497457	5063676	[3092654, 713367]
Cannot co	618	13625724	5063676	[3092654, 713367]
Of that in	627	13218997	5063676	[714042, 4017562]
Of that in	399	13293817	5063676	[714042, 4017562]
Of that in	394	13261777	5063676	[714042, 4017562]
Of that in	481	14785467	5063676	[714042, 4017562]
Of that in	720	13837224	5063676	[714042, 4017562]
Of that in	481	13590638	5063676	[714042, 4017562]
Out of thy 	462	13368318	5063676	[4409223, 715165, 2172541]
Out of thy 	434	13186454	5063676	[4409223, 715165, 2172541]
Out of thy 	450	13428290	5063676	[4409223, 715165, 2172541]
Out of thy 	442	13655781	5063676	[4409223, 715165, 2172541]
Out of thy 	411	13065361	5063676	[4409223, 715165, 2172541]
Out of thy 	400	13592273	5063676	[4409223, 715165, 2172541]
The people a	465	13495069	5063676	[708846, 707410, 716326]
The people a	414	13707935	5063676	[708846, 707410, 716326]
The people a	427	13282980	5063676	[708846, 707410, 716326]
The people a	416	13217920	5063676	[708846, 707410, 716326]
The people a	437	13486859	5063676	[708846, 707410, 716326]
The people a	395	13113292	5063676	[708846, 707410, 716326]
We have as ma	465	13445095	5063676	[718183]
We have as ma	346	14358652	5063676	[718183]
We have as ma	1007	13671786	5063676	[718183]
We have as ma	621	13208295	5063676	[718183]
We have as ma	419	12920768	5063676	[718183]
We have as ma	403	13460463	5063676	[718183]
One time will 	509	13469096	5063676	[718731]
One time will 	460	13272896	5063676	[718731]
One time will 	393	13214136	5063676	[718731]
One time will 	415	12872661	5063676	[718731]
One time will 	378	13040032	5063676	[718731]
One time will 	427	13300704	5063676	[718731]
Before the tag 	516	12511784	5063676	[719058]
Before the tag 	415	12559263	5063676	[719058]
Before the tag 	344	13024479	5063676	[719058]
Before the tag 	450	12977564	5063676	[719058]
Before the tag 	460	13124549	5063676	[719058]
Before the tag 	446	12641861	5063676	[719058]
Like interrupted	510	13124703	5063676	[719106]
Like interrupted	439	12654708	5063676	[719106]
Like interrupted	448	13077424	5063676	[719106]
Like interrupted	434	13245895	5063676	[719106]
Like interrupted	446	12693262	5063676	[719106]
Like interrupted	445	12637614	5063676	[719106]
And, being angry,	446	13116873	5063676	[719699]
And, being angry,	443	13368713	5063676	[719699]
And, being angry,	434	13524581	5063676	[719699]
And, being angry,	457	13562541	5063676	[719699]
And, being angry,	488	13539081	5063676	[719699]
And, being angry,	436	12849265	5063676	[719699]
As I do know the c	542	12929323	5063676	[720747]
As I do know the c	447	13774325	5063676	[720747]
As I do know the c	475	13197054	5063676	[720747]
As I do know the c	402	12848120	5063676	[720747]
As I do know the c	417	13540288	5063676	[720747]
As I do know the c	449	13049828	5063676	[720747]
Our certain death; 	488	12802415	5063676	[721296]
Our certain death; 	463	13218606	5063676	[721296]
Our certain death; 	499	12598227	5063676	[721296]
Our certain death; 	530	14131061	5063676	[721296]
Our certain death; 	2060	14053823	5063676	[721296]
Our certain death; 	974	13488960	5063676	[721296]
For what before it w	552	15754878	5063676	[722232]
For what before it w	849	13355862	5063676	[722232]
For what before it w	624	13374237	5063676	[722232]
For what before it w	492	13485681	5063676	[722232]
For what before it w	543	13415049	5063676	[722232]
For what before it w	478	13598541	5063676	[722232]
abcdefg	484	16609550	5063676	[]
abcdefg	445	15946872	5063676	[]
abcdefg	380	15508969	5063676	[]
abcdefg	353	15745473	5063676	[]
abcdefg	357	16134252	5063676	[]
abcdefg	363	16539006	5063676	[]
abcdefgh	454	15717557	5063676	[]
abcdefgh	313	15157554	5063676	[]
abcdefgh	296	15279887	5063676	[]
abcdefgh	361	15919451	5063676	[]
abcdefgh	354	15452861	5063676	[]
abcdefgh	364	15757357	5063676	[]
abcdefghi	376	15459906	5063676	[]
abcdefghi	377	16790705	5063676	[]
abcdefghi	407	16026677	5063676	[]
abcdefghi	378	15594428	5063676	[]
abcdefghi	352	16065975	5063676	[]
abcdefghi	385	17035333	5063676	[]
abcdefghij	719	15793311	5063676	[]
abcdefghij	2788	16249283	5063676	[]
abcdefghij	483	15513728	5063676	[]
abcdefghij	346	15650581	5063676	[]
abcdefghij	392	17048639	5063676	[]
abcdefghij	391	17176113	5063676	[]
abcdefghijk	898	16338839	5063676	[]
abcdefghijk	774	16472613	5063676	[]
abcdefghijk	466	16239668	5063676	[]
abcdefghijk	429	16197668	5063676	[]
abcdefghijk	401	15443545	5063676	[]
abcdefghijk	389	15264181	5063676	[]
abcdefghijkl	436	15341567	5063676	[]
abcdefghijkl	409	15678136	5063676	[]
abcdefghijkl	409	15690769	5063676	[]
abcdefghijkl	410	15873505	5063676	[]
abcdefghijkl	417	15231406	5063676	[]
abcdefghijkl	341	15493048	5063676	[]
abcdefghijklm	420	15681233	5063676	[]
abcdefghijklm	364	15100597	5063676	[]
abcdefghijklm	446	15904968	5063676	[]
abcdefghijklm	442	15821734	5063676	[]
abcdefghijklm	376	15384338	5063676	[]
abcdefghijklm	423	15303399	5063676	[]
abcdefghijklm1	444	15638533	5063676	[]
abcdefghijklm1	421	15709376	5063676	[]
abcdefghijklm1	367	15947734	5063676	[]
abcdefghijklm1	410	15999732	5063676	[]
abcdefghijklm1	500	16197169	5063676	[]
abcdefghijklm1	430	15994541	5063676	[]
abcdefghijklm12	459	16242611	5063676	[]
abcdefghijklm12	441	16188151	5063676	[]
abcdefghijklm12	471	15694637	5063676	[]
abcdefghijklm12	427	15974088	5063676	[]
abcdefghijklm12	434	15567710	5063676	[]
abcdefghijklm12	431	15738713	5063676	[]
abcdefghijklm123	558	16424416	5063676	[]
abcdefghijklm123	2621	16665735	5063676	[]
abcdefghijklm123	1067	16191820	5063676	[]
abcdefghijklm123	461	16021819	5063676	[]
abcdefghijklm123	429	15633800	5063676	[]
abcdefghijklm123	470	15569324	5063676	[]
abcdefghijklm1234	571	16215105	5063676	[]
abcdefghijklm1234	509	16193976	5063676	[]
abcdefghijklm1234	486	15454625	5063676	[]
abcdefghijklm1234	442	15231865	5063676	[]
abcdefghijklm1234	442	15433962	5063676	[]
abcdefghijklm1234	460	15842762	5063676	[]
abcdefghijklm12345	441	15585444	5063676	[]
abcdefghijklm12345	490	15950726	5063676	[]
abcdefghijklm12345	537	16326687	5063676	[]
abcdefghijklm12345	471	16123062	5063676	[]
abcdefghijklm12345	482	16044225	5063676	[]
abcdefghijklm12345	485	15533951	5063676	[]
abcdefghijklm123456	519	15712029	5063676	[]
abcdefghijklm123456	481	15154548	5063676	[]
abcdefghijklm123456	467	15494560	5063676	[]
abcdefghijklm123456	498	15509921	5063676	[]
abcdefghijklm123456	470	16784308	5063676	[]
abcdefghijklm123456	456	16002889	5063676	[]
abcdefghijklm1234567	511	15657157	5063676	[]
abcdefghijklm1234567	477	16102078	5063676	[]
abcdefghijklm1234567	498	15538603	5063676	[]
abcdefghijklm1234567	463	15259862	5063676	[]
